,tag_total,date
0,"['#먹스타그램', '#맛스타그램', '#푸드스타그램', '#푸드', '#수제버거', '#햄버거', '#골드브라운더블세트', '#베이컨더블치즈버거', '#시그니쳐더블버거', '#치킨', '#프렌치프라이', '#거제수제버거', '#아주동맛집', '#아주동', '#거제', '#geoje', '#geojedo', '#韓國', '#韩国', '#맛있다', '#맛있다그램']",2021-09-07T00:38:56.000Z
